href,name,cuisine,price_4_two
https://www.swiggy.com/restaurants/sardar-ji-di-rasoi-1st-stage-btm-layout-bangalore-495463,Sardar Ji Di Rasoi,"North Indian, Snacks, Thalis",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/sri-udupi-vaibhava-27th-cross-rd-jayanagar-bangalore-691358,Sri Udupi Vaibhava,"South Indian, Chinese",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/chaitanya-veg-fast-food-m-f-norohna-road-shivajinagar-bangalore-98777,Chaitanya Veg Fast Food,South Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/dhanraj-ji-chole-bhature-s-g-palya-tavarekere-bangalore-652163,Dhanraj ji Chole Bhature,"Fast Food, North Indian, Desserts, Punjabi, Street Food",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/saanvika-waffle-house-cmh-road-indiranagar-bangalore-652563,Saanvika Waffle House,"Desserts, Waffle",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/hot-burger-company-nehru-rd-kammanahalli-kalyan-nagar-bangalore-648065,Hot Burger Company,"Burgers, Desserts",â‚¹175 FOR TWO
https://www.swiggy.com/restaurants/myfroyoland-premium-frozen-yogurt-nehru-nagar-seshadripuram-bangalore-577696,Myfroyoland - Premium Frozen Yogurt,"Desserts, Ice Cream, Keto",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/waffld-indira-gandhi-circle-jp-nagar-bangalore-690340,Waffl'd,"Beverages, Ice Cream",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/sinful-desserts-indira-gandhi-circle-jp-nagar-bangalore-690385,Sinful Desserts,"Desserts, Beverages, Ice Cream, European, Bakery, Juices, Waffle, Sweets",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/big-mishra-pedha-p-and-t-colony-r-t-nagar-bangalore-157862,Big Mishra Pedha,"Desserts, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/big-mishra-pedha-p-and-t-colony-r-t-nagar-bangalore-157862,Big Mishra Pedha,"Desserts, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/nirulas-sarvagna-nagar-indiranagar-bangalore-561987,Nirula's,"Pizzas, Burgers, Ice Cream, North Indian, Fast Food, Pastas, Beverages",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/subbudus-the-snackstop-eswaris-homemade-snacks-cmh-road-indiranagar-bangalore-428499,Subbudus The SnackStop ( Eswaris Homemade snacks ),"Sweets, Snacks, Indian",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/m-s-dose-corner-2nd-stage-bala-anjaneya-temple-road-bangalore-587345,M.S Dose Corner,South Indian,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/patils-khanavali-mess-magadi-main-road-vijayanagar-bangalore-588234,PATILS KHANAVALI  MESS,"Indian, South Indian",â‚¹160 FOR TWO
https://www.swiggy.com/restaurants/north-indian-spice-1st-stage-indiranagar-bangalore-151155,North Indian spice,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/uttara-karnataka-rotti-mane-sharada-colony-basaveshwara-nagar-bangalore-492153,Uttara Karnataka Rotti Mane,"South Indian, Indian, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/flavours-by-itc-hotels-residency-road-ashok-nagar-bangalore-281885,Flavours by ITC Hotels,"Indian, Continental, North Indian, Biryani, Desserts",â‚¹1000 FOR TWO
https://www.swiggy.com/restaurants/the-home-food-vishweshwaraiah-layout-rt-nagar-bangalore-483037,The home food,"North Indian, Indian, Home Food, Healthy Food, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/taj-hotel-jumma-masjid-road-shivajinagar-bangalore-50571,Taj Hotel,"Chinese, Mughlai, North Indian",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/smoke-house-deli-ashok-nagar-lavelle-road-bangalore-10238,Smoke House Deli,"Italian, Continental, Fast Food, Salads, Healthy Food, Pizzas, Desserts",â‚¹800 FOR TWO
https://www.swiggy.com/restaurants/savoury-seashell-restaurant-kerala-style-maruti-nagar-btm-layout-bangalore-330996,Savoury Seashell Restaurant - Kerala Style,"Arabian, Indian, Chinese, Tandoor, Biryani, Seafood, Kerala",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/winginit-lakshamma-layout-ulsoor-bangalore-562012,Winginit,"Snacks, American, Fast Food, Beverages",â‚¹249 FOR TWO
https://www.swiggy.com/restaurants/samipa-iyengar-bakery-2nd-phase-banashankari-bangalore-127818,Samipa Iyengar Bakery,Bakery,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/ath-all-things-healthy-doopanahalli-indiranagar-bangalore-414818,ATH - All Things Healthy!,"Healthy Food, Indian, Bakery, Snacks, North Indian, Keto",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/south-ruchi-chikpete-bangalore-39059,South Ruchi,"Chinese, North Indian, South Indian",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/sunnys-chicken-wingss-2nd-stage-btm-layout-bangalore-570388,Sunny's Chicken Wingss!,"American, Fast Food",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/cheesecakes-by-cakezone-domlur-layout-indiranagar-bangalore-581477,Cheesecakes By CakeZone,"Desserts, Bakery",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/iyengars-cake-kas-officers-colony-btm-layout-bangalore-479726,Iyengar's Cake,Desserts,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/maruthi-restaurant-4th-phase-rajajinagar-bangalore-379573,MARUTHI RESTAURANT,Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/nammane-holige-magalakshmi-puram-rajajinagar-bangalore-504824,Nammane Holige,Indian,â‚¹30 FOR TWO
https://www.swiggy.com/restaurants/all-saints-bakery-brigade-road-ashok-nagar-bangalore-15870,All Saints Bakery,"Bakery, Snacks, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/paratha-box-desi-punjabi-meals-ali-asker-road-vasanth-nagar-bangalore-396192,Paratha Box - Desi Punjabi Meals,"North Indian, Fast Food, Street Food, Arabian, Mughlai, Snacks, Beverages, Desse...",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-celebration-cakes-and-desserts-pns-layout-kammanahalli-kalyan-nagar-bangalore-516733,The Celebration Cakes And Desserts,"Bakery, Desserts, Ice Cream",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/o2-shakes-and-smoothies-vinayak-street-kammanahalli-bangalore-491944,O2 Shakes & Smoothies,"Beverages, Juices",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/rajasthani-tadka-wala-1st-stage-btm-layout-bangalore-381550,Rajasthani Tadka Wala,"Thalis, North Indian, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/sultan-dum-biryani-1st-stage-indiranagar-bangalore-440349,Sultan dum biryani,"Biryani, Desserts",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/ghar-wala-khana-1st-stage-btm-layout-bangalore-381565,GHAR WALA KHANA,Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/connies-steakhouse-kammanahalli-nehru-road-bangalore-34294,Connie's Steakhouse,"American, Continental, Desserts, Italian",â‚¹1000 FOR TWO
https://www.swiggy.com/restaurants/south-thindis-siolim-basavanagudi-bangalore-670813,South Thindis,"South Indian, Sweets, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/simm-kitchen-27th-main-road-btm-bangalore-678799,Simm Kitchen	,"North Indian, Chinese, Tandoor",â‚¹260 FOR TWO
https://www.swiggy.com/restaurants/dyu-art-cafe-khb-colony-koramangala-bangalore-390972,DYU ART CAFE,"Italian, Continental, Beverages, Desserts",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/cococane-mahalakshmi-layout-rajajinagar-bangalore-381650,Cococane,"Continental, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/pizza-theatre-subbanna-palya-kammanahalli-bangalore-156540,Pizza Theatre,"Italian, American, Desserts, Beverages, Pastas, Continental",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/just-bake-geddalahalli-sanjay-nagar-bangalore-477877,Just Bake,Desserts,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/thoda-aur-nirguna-mandir-layout-koramangala-bangalore-142398,Thoda Aur,"North Indian, Bihari, Maharashtrian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/donne-biriyani-junction-1st-stage-btm-layout-bangalore-431092,DONNE BIRIYANI JUNCTION,Biryani,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/pizza-kingdom-1st-stage-indiranagar-bangalore-592278,Pizza Kingdom,"Pizzas, Burgers, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/brindavana-upachar-ramaswamypalya-kammanahalli-bangalore-423613,Brindavana upachar,"South Indian, North Indian, Chinese, Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/shree-sagar-veg-fast-food-gandhi-nagar-majestic-bangalore-497496,SHREE SAGAR VEG FAST FOOD,"South Indian, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/new-aaradhya-food-line-2nd-stage-banashankari-bangalore-460598,New Aaradhya Food Line,"Indian, South Indian, Snacks, North Indian",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/jai-bhavani-dhaba-hal-2dd-stage-indiranagar-bangalore-258360,jai bhavani dhaba,Indian,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/green-cravings-aga-abdullah-street-richmond-town-bangalore-197935,Green Cravings,"Healthy Food, Continental, Keto, Indian, Salads",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/social-church-street-mg-road-bangalore-17118,Social,"North Indian, Chinese, Fast Food, Biryani, Pizzas, Salads, Kebabs, Juices, Desse...",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/rajasthani-dhaba-lakshmi-road-shanthi-nagar-bangalore-334172,Rajasthani Dhaba,"North Indian, Rajasthani, Snacks, Chaat",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/slv-delite-gandhi-nagar-majestic-bangalore-39064,SLV Delite,"Chinese, North Indian, South Indian",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/nandos-hal-2nd-stage-indiranagar-bangalore-22642,Nando's,"Portuguese, Burgers, Fast Food",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/the-khichadi-factory-binnamangala-indiranagar-bangalore-224603,The Khichadi Factory,North Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/bhat-holige-mane-nandini-layout-rajajinagar-bangalore-497986,BHAT HOLIGE MANE,Sweets,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/mvm-mulbagal-dosa-corner-subbannaiah-palya-banaswadi-bangalore-559091,MVM MULBAGAL DOSA CORNER,South Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/popat-hal-2nd-stage-indiranagar-bangalore-49083,Popat,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/main-lassi-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-139114,Main Lassi Shop,"Beverages, Juices, Ice Cream, Pizzas, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/uttara-karnataka-jolada-rotti-and-chapati-angadi-4th-block-banashankari-bangalore-457235,UTTARA KARNATAKA JOLADA ROTTI & CHAPATI ANGADI,"South Indian, Snacks, Sweets",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-vv-giri-colony-seshadripuram-bangalore-376324,The Brooklyn Creamery - Healthy Ice Cream,"Desserts, Ice Cream, Healthy Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/paratha-envy-6th-block-koramangala-bangalore-375045,Paratha Envy,North Indian,â‚¹249 FOR TWO
https://www.swiggy.com/restaurants/davanagere-benne-dose-mane-jp-nagar-bangalore-466733,Davanagere Benne Dose Mane,South Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/punyashree-hotel-nati-style-2nd-stage-vijayanagar-bangalore-525028,Punyashree Hotel Nati Style,"Snacks, Indian, Chinese",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/one-bite-1st-d-main-rd-koramangala-bangalore-663087,One Bite	,"Snacks, Bakery, Beverages, Desserts",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/juice-therapy-hal-2nd-stage-indiranagar-bangalore-398646,Juice Therapy,"Desserts, Salads, Juices",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/just-bake-bakery-desserts-cakes-and-confectioners-hanumanthnagar-banashankari-bangalore-26814,"Just Bake - Bakery, Desserts, Cakes & Confectioners",Desserts,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/zed-the-baker-museum-road-church-street-bangalore-427422,Zed The Baker,"Continental, Bakery, Italian, Pastas, Indian",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/satkriti-saatvik-7th-block-jayanagar-bangalore-409435,SATKRITI SAATVIK,South Indian,â‚¹120 FOR TWO
https://www.swiggy.com/restaurants/udupi-kitchen-cholanayakanahalli-hebbal-bangalore-470957,UDUPI KITCHEN,"South Indian, North Indian, Chinese, Tandoor, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/poha-point-6th-block-koramangala-bangalore-307024,Poha point,"Maharashtrian, Snacks, Beverages",â‚¹120 FOR TWO
https://www.swiggy.com/restaurants/bib-breakfast-in-the-box-1st-block-koramangala-bangalore-29627,BIB - Breakfast in the Box,"American, Continental",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/barista-coffee-armane-nagar-sadashiv-nagar-bangalore-70309,Barista Coffee,"Beverages, Snacks, Desserts",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/shiv-sagar-rs-mg-road-ashok-nagar-bangalore-32931,Shiv Sagar ( RS ),"Asian, Beverages, Biryani, Chinese, Continental, Desserts, South Indian",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/sweet-bake-cake-and-desserts-subbayianiah-palyam-kammanahalli-bangalore-402397,Sweet Bake - Cake & Desserts,"Bakery, Desserts, Ice Cream",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/texas-burgers-hal-3rd-stage-indiranagar-bangalore-562625,TEXAS BURGERS,"American, Snacks, Beverages",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,Royal Biryani Kitchen,"Biryani, Chinese, Tandoor, Snacks, Mughlai",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/my-cake-and-more-kas-officers-colony-btm-layout-bangalore-324313,MY CAKE AND MORE,"Bakery, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-bakers-dozen-mayohall-vasanth-nagar-bangalore-418278,The Baker's Dozen,"Bakery, Desserts, Juices, Beverages, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/donne-biriyani-mane-3rd-stage-banashankari-bangalore-117202,Donne Biriyani Mane,"Biryani, Indian, South Indian, North Indian, Andhra, Hyderabadi, Singaporean, Be...",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/vp-biryani-house-marenahalli-jp-nagar-bangalore-662517,Vp Biryani House,"Biryani, Kebabs, Fast Food",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/dum-burger-pns-layout-kammanahalli-kalyan-nagar-bangalore-358656,Dum Burger,"Burgers, Desserts",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/ipshas-kitchen-binnypet-rajajinagar-bangalore-453523,Ipsha's Kitchen,"Snacks, Pizzas, Continental, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/healthy-beverages-by-adigas-kg-road-majestic-bangalore-318658,Healthy Beverages by Adigas,"Beverages, Juices, Healthy Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/kedias-funfood-4th-block-jayanagar-bangalore-5162,Kedia's Funfood,Street Food,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bombay-bites-basaveshwar-nagar-rajajinagar-bangalore-452071,Bombay Bites,Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/lets-celebrate-1st-stage-btm-layout-bangalore-448802,Let's Celebrate,Bakery,â‚¹1500 FOR TWO
https://www.swiggy.com/restaurants/peppy-parathas-and-rolls-by-chai-point-ashok-nagar-church-street-bangalore-481803,Peppy Parathas & Rolls By Chai Point,"Bakery, Combo, Beverages, Maharashtrian, Snacks, Street Food, South Indian, Punj...",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/tender-coconut-2nd-stage-btm-layout-bangalore-261897,TENDER COCONUT,Juices,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/hrx-by-eatfit-ali-asker-road-cunningham-road-bangalore-558773,HRX by EatFit,"Healthy Food, Salads, Keto",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/sri-venkateshwara-sweets-and-chats-l-n-colony-yeshwantpur-bangalore-396780,Sri Venkateshwara Sweets and Chats,"Sweets, Chaat",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/sri-vishnu-upahar-jayamahal-extension-frazer-town-bangalore-501614,Sri Vishnu Upahar,"South Indian, Chinese",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/udupi-kai-ruchi-2nd-phase-jp-nagar-bangalore-464751,Udupi Kai Ruchi,"South Indian, Indian",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/sri-sai-cafe-chamrajpet-basavanagudi-bangalore-235488,Sri Sai Cafe,"North Indian, Chinese, South Indian, Street Food",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/mama-mangaalore-truffles-koramangala-bangalore-679109,Mama Mangaalore,"Mangalorean, South Indian, Biryani, Keto, Sweets, Desserts, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/cakery-and-bready-jakkasandra-koramangala-bangalore-402707,Cakery and bready,"Snacks, Bakery, Beverages",â‚¹30 FOR TWO
https://www.swiggy.com/restaurants/kerala-pavilion-domlur-layout-indiranagar-bangalore-608,Kerala Pavilion,"Kerala, Seafood",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/pizza-town-am-road-sulthangunta-shivaji-nagar-bangalore-657599,Pizza Town,Pizzas,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/sandoitchi-kojo-authentic-japanese-sandwiches-6th-sector-hsr-layout-bangalore-348812,Sandoitchi Kojo Authentic Japanese Sandwiches,"Juices, Japanese, Salads, Healthy Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/pabrais-fresh-and-naturelle-ice-creams-wood-street-brigade-road-bangalore-18977,Pabrai's Fresh and Naturelle Ice Creams,"Ice Cream, Desserts",â‚¹180 FOR TWO
https://www.swiggy.com/restaurants/breakfast-junction-shanthi-nagar-jayanagar-bangalore-390408,Breakfast Junction,"Punjabi, North Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/mane-holige-6th-block-koramangala-bangalore-463080,Mane holige,"Sweets, Indian",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/qmin-snacks-and-chai-cunningham-road-vasanth-nagar-bangalore-209917,QMIN - Snacks & Chai,"Beverages, Bakery, Chaat, Desserts, Home Food, Maharashtrian, Snacks, Street Foo...",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/garden-kabab-corner-s-c-road-yeshwantpur-bangalore-117014,Garden KABAB CORNER,"Biryani, Kebabs, Chinese, Coastal, Seafood, Desserts, Beverages, Mangalorean",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/thin-di-oo-ta-hatti-kaapi-mahalakshmi-layout-malleshwaram-bangalore-652155,Thin-di-Oo-ta,"South Indian, North Indian, Continental, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/go-native-ashok-nagar-lavelle-road-bangalore-219460,Go Native,"Healthy Food, Jain, North Indian, South Indian",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/kooreys-kullappa-circle-kammanahalli-bangalore-493630,Kooreys,"Juices, Beverages",â‚¹89 FOR TWO
https://www.swiggy.com/restaurants/annapoorneshwari-ajji-pork-hotel-marappa-palya-yeshwantpur-bangalore-509075,Annapoorneshwari Ajji Pork Hotel,"Indian, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/olio-the-wood-fired-pizzeria-6th-block-koramangala-bangalore-596949,Olio - The Wood Fired Pizzeria,"Pizzas, Italian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/joeys-pizza-express-delivery-2nd-stage-indiranagar-bangalore-430620,Joey's Pizza Express Delivery,Italian,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/boss-burger-ashok-nagar-lavelle-road-bangalore-234701,BOSS Burger,"Burgers, American, Fast Food, Snacks",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/garden-fresh-2nd-stage-btm-layout-bangalore-31007,Garden Fresh,"Beverages, Healthy Food, Juices, Salads",â‚¹200 FOR TWO
